Address,Latitude,Longitude,Pet at Home,Animal Type,Vet Count,Intakes within Radius
"1101 Austin Highlands Blvd,Austin,TX",30.2017497,-97.79312039999999,True,Dog,6.0,67.0
"3351 Killingsworth Ln,Pflugerville,TX",30.4119936,-97.6059664,True,Dog,1.0,6.0
"12001 Metric Blvd,Austin,TX",30.401989,-97.70180599999999,True,Dog,17.0,39.0
"1221 S Congress Ave,Austin,TX",30.2516007,-97.7485796,True,Dog,10.0,59.0
"2215 Post Rd,Austin,TX",30.2401315,-97.7522448,True,Cat,16.0,52.0
"1900 Barton Springs Rd,Austin,TX",30.2648417,-97.7634818,True,Cat,22.0,39.0
"11625 Rydalwater Ln,Austin,TX",30.35396279999999,-97.61295249999999,True,Cat,0.0,10.0
"2819 Rio Grande,Austin,TX",30.2950723,-97.7435836,True,Dog,21.0,29.0
"4844 E Yager Ln,Travis,TX",30.36567,-97.627207,True,Dog,0.0,11.0
"2211 Kenbridge #B,Austin,TX",30.3605361,-97.72792910000001,True,Cat,12.0,40.0
"707 Franklin Blvd,Austin,TX",30.3214859,-97.7282264,True,Cat,16.0,24.0
"900 Broken Feather Trl,Pflugerville,TX",30.4362622,-97.64014309999999,True,Cat,5.0,10.0
"7615 Grovedale Trl,Austin,TX",30.4471899,-97.75952660000002,True,Cat,5.0,22.0
"1112 Speer Ln,Austin,TX",30.2041736,-97.793379,True,Dog,9.0,67.0
"4626 Hibiscus Valley,Austin,TX",30.18865959999999,-97.86614519999999,True,Cat,3.0,5.0
"6319 Pariliament Dr,Austin,TX",30.2866713,-97.65914149999999,True,Dog,0.0,27.0
"204 Florence,Austin,TX",30.3539532,-97.6965486,True,Cat,3.0,93.0
"110 San Antonio St,Austin,TX",30.2653123,-97.7495447,True,Dog,10.0,73.0
"1920 Meandering Meadows,Pflugerville,TX",30.4750681,-97.58489499999999,True,Other,1.0,3.0
"85 Trinity Street,Austin,TX",30.2613323,-97.7407825,True,Dog,6.0,81.0
"18904 Mangan Way,Pflugerville,TX",30.4500211,-97.5554887,True,Cat,0.0,5.0
"11904 Broad Leaf Cv,Austin,TX",30.4593089,-97.82126,True,Cat,8.0,13.0
"1020 E 45Th St,Austin,TX",30.3043038,-97.7169254,True,Other,14.0,38.0
"806 Philco Dr,Austin,TX",30.2194817,-97.7776435,True,Dog,43.0,65.0
"4803 Sara Dr,Austin,TX",30.2703827,-97.6898069,True,Dog,1.0,90.0
"715 W Slaughter Ln #317,Austin,TX",30.1735444,-97.8027328,True,Cat,8.0,40.0
"4504 Speedway,Austin,TX",30.309006,-97.7284408,True,Dog,21.0,32.0
"12704 Paloma Blanca,Austin,TX",30.1669973,-97.6262059,True,Dog,0.0,28.0
"3100 Esperanza Crossing,Austin,TX",30.3997349,-97.72234,True,Dog,3.0,18.0
"9345 E Highway 290,Austin,TX",30.3270162,-97.6429356,True,Dog,0.0,7.0
"10801 Old Manchaca Rd,Austin,TX",30.1625936,-97.8287852,True,Cat,8.0,38.0
"1623 Charolais Dr,Austin,TX",30.3903845,-97.70191469999999,True,Dog,1.0,39.0
"2300 Citation Drive,Austin,TX",30.215208,-97.51871919999999,True,Dog,0.0,4.0
"10240 Crescendo Lane,Austin,TX",30.1391723,-97.76457049999999,True,Dog,0.0,9.0
"395 Riddle Road,Bastrop,TX",30.006369,-97.549189,True,Cat,0.0,1.0
"10350 Little Thicket Rd,Austin,TX",30.2506364,-97.99720939999999,True,Dog,0.0,1.0
"3109 Darnell Dr,Austin,TX",30.1994824,-97.8308052,True,Dog,13.0,26.0
"8403 Shenandoah Dr,Austin,TX",30.3457635,-97.6916569,True,Dog,6.0,89.0
"5305 St Georges Green,Austin,TX",30.2153866,-97.7932766,True,Dog,46.0,53.0
"13355 N Us Hwy 183N,Austin,TX",30.4482221,-97.78489019999999,True,Dog,8.0,39.0
"17004 Hayride Cv,Travis,TX",30.140959,-97.57299499999999,True,Dog,0.0,6.0
"1616 Royal Crest Dr,Austin,TX",30.238736,-97.731551,True,Cat,4.0,103.0
"6517 Moonglow Dr,Austin,TX",30.2975908,-97.6452001,True,Dog,0.0,57.0
"13212 Lipton Loop,Del Valle,TX",30.1702613,-97.61556259999999,True,Dog,0.0,20.0
"8000 Decker,Austin,TX",30.3080023,-97.6223108,True,Dog,0.0,22.0
"10001 Peterson Rd,Del Valle,TX",30.103869,-97.62921759999999,True,Cat,0.0,5.0
"1641 Whittard Of Chelsea Ln,Travis,TX",30.4197541,-97.63287969999999,True,Dog,0.0,18.0
"16003 Pepper Rock Cove,Austin,TX",30.4979055,-97.7459171,True,Cat,5.0,3.0
"2934 Eckert,Austin,TX",30.2836147,-97.706301,True,Cat,5.0,57.0
"9206 Spring Hollow Dr,Austin,TX",30.4417414,-97.7951429,True,Cat,7.0,17.0
"1205 Fort Branch Blvd,Austin,TX",30.2747447,-97.68055240000001,True,Dog,0.0,69.0
"11203 Aftonshire,Austin,TX",30.1800799,-97.8368979,True,Dog,7.0,24.0
"11800 Manchaca Rd,Austin,TX",30.14752,-97.835662,True,Dog,3.0,28.0
"1834 Ferguson,Austin,TX",30.3456538,-97.6718956,True,Cat,4.0,24.0
"7303 Wood Hollow Drive,Austin,TX",30.3566608,-97.7502861,True,Dog,21.0,32.0
"8110 West Gate Blvd #A,Austin,TX",30.1981024,-97.8283993,True,Dog,13.0,25.0
"2223 Waterloo City Ln #275,Austin,TX",30.2414994,-97.7235516,True,Cat,4.0,102.0
"8000 Decker Ln,Austin,TX",30.3080023,-97.6223108,True,Dog,0.0,22.0
"12820 N Lamar Blvd,Austin,TX",30.4144322,-97.67800799999999,True,Dog,19.0,29.0
"17621 Violet Lane,Travis,TX",30.3471478,-97.4340708,True,Dog,0.0,5.0
"10101 Brownie Drive,Austin,TX",30.3658219,-97.6850529,True,Dog,1.0,66.0
"9401 S 1St St,Austin,TX",30.1694881,-97.8002617,True,Dog,8.0,35.0
"215 Ainsworth St,Austin,TX",30.2038631,-97.77769,True,Dog,12.0,72.0
"1909 Barge St,Austin,TX",30.2048083,-97.80445309999999,True,Dog,4.0,46.0
"12303 Egret Circle,Austin,TX",30.453329,-97.79446469999999,True,Cat,12.0,33.0
"12200 Tower Rd,Austin,TX",30.368575,-97.527106,True,Dog,0.0,8.0
"1626 Rutland Drive,Austin,TX",30.3723792,-97.7117232,True,Dog,4.0,66.0
"1000 Larkhall Dr,Travis,TX",30.396331,-98.04732,True,Dog,0.0,1.0
"806 Castle Ridge,Austin,TX",30.2924696,-97.8309756,True,Dog,6.0,1.0
"7110 E Ben White Blvd,Austin,TX",30.217002,-97.70044399999999,True,Cat,0.0,49.0
"8900 Collinfield,Austin,TX",30.3611706,-97.70612829999999,True,Dog,5.0,80.0
"13429 Dulles Avenue,Austin,TX",30.4592337,-97.75987860000001,True,Cat,4.0,11.0
"904 Cougar Cove,Austin,TX",30.208835,-97.786034,True,Dog,11.0,70.0
"4716 Duval Rd,Austin,TX",30.4155498,-97.73577019999999,True,Cat,18.0,23.0
"1900 Onion Creek Pkwy,Austin,TX",30.1383772,-97.80001779999999,True,Dog,1.0,12.0
"9307 Grant Forest Dr,Austin,TX",30.1592553,-97.7816105,True,Cat,3.0,26.0
"7108 Northeast Drive,Austin,TX",30.3199375,-97.67943299999999,True,Cat,5.0,47.0
"1802 Tartar Way,Austin,TX",30.3416266,-97.86491509999999,True,Dog,0.0,6.0
"2207 Wichersham Lane,Austin,TX",30.2296429,-97.7212406,True,Dog,2.0,104.0
"12120 Manchaca Rd,Austin,TX",30.1415279,-97.8337924,True,Bird,3.0,21.0
"2009 West Loop,Austin,TX",30.3727304,-97.7190208,True,Dog,4.0,51.0
"4807 Munson St,Austin,TX",30.2681092,-97.6904438,True,Dog,1.0,88.0
"4708 Brassiewood,Austin,TX",30.1848828,-97.7498167,True,Cat,2.0,86.0
"1901 E Ben White,Austin,TX",30.2154501,-97.7468325,True,Dog,10.0,47.0
"4539 Guadalupe,Austin,TX",30.31193619999999,-97.73186539999999,True,Other,22.0,31.0
"16809 Grave Send Rd,Pflugerville,TX",30.4601486,-97.64195149999999,True,Cat,6.0,6.0
"5604 Southwest Parkway,Austin,TX",30.2470473,-97.8462619,True,Dog,3.0,6.0
"12531 W Hwy 71,Bee Cave,TX",30.3019063,-97.933019,True,Dog,4.0,3.0
"2706 Wheeles,Austin,TX",30.3089301,-97.67972879999999,True,Cat,2.0,68.0
"2717 S Lamar Blvd,Austin,TX",30.2431801,-97.7811864,True,Cat,55.0,41.0
"1803 Drake Ave,Austin,TX",30.244893,-97.748019,True,Dog,12.0,48.0
"11602 Hidden Quail Drive,Austin,TX",30.3922158,-97.70025299999999,True,Cat,15.0,37.0
"9200 North Plaza,Austin,TX",30.3544255,-97.6861029,True,Cat,5.0,77.0
"7114 South Brook,Austin,TX",30.2355153,-97.8840275,True,Cat,6.0,27.0
"3300 Killingsworth Lane,Pflugerville,TX",30.4132721,-97.605339,True,Dog,1.0,6.0
"5721 Signal Point,Austin,TX",30.2885869,-97.6457677,True,Cat,0.0,40.0
"4825 Davis,Austin,TX",30.2045986,-97.8600752,True,Dog,6.0,15.0
"4214 Cortina Dr,Austin,TX",30.20117429999999,-97.8516229,True,Cat,10.0,21.0
"11909 Garden Meadow Rd,Austin,TX",30.2242348,-97.62802649999999,True,Dog,0.0,8.0
"3207 Susquehanna Ln,Austin,TX",30.31460079999999,-97.66635850000002,True,Dog,1.0,53.0
"1395 River Bend Dr,Blanco,TX",30.0861147,-98.331547,True,Dog,0.0,1.0
"7905 San Felipe Blvd,Austin,TX",30.4379851,-97.7688988,True,Dog,11.0,29.0
"2003 Alegria Rd,Austin,TX",30.3369514,-97.73710899999999,True,Cat,11.0,20.0
"2103 E Stassney Lane,Austin,TX",30.1941281,-97.75756070000001,True,Dog,3.0,94.0
"9024 Northgate Boulevard,Austin,TX",30.3700305,-97.71737449999999,True,Dog,4.0,54.0
"515 Meadow Oaks Drive,Austin,TX",30.2071504,-98.1087979,True,Cat,2.0,1.0
"13409 Sage Grouse Drive,Austin,TX",30.4637601,-97.7642303,True,Dog,2.0,8.0
"5327 Western Hills Dr,Austin,TX",30.3387498,-97.7640249,True,Cat,11.0,13.0
"2016 Payne Avenue,Austin,TX",30.3393331,-97.7369362,True,Cat,16.0,19.0
"13225 Vizquel Loop,Austin,TX",30.1742493,-97.61336060000001,True,Dog,0.0,19.0
"4803 Flicker Lane,Austin,TX",30.1865318,-97.74750069999999,True,Dog,2.0,86.0
"4701 Circle Oak Cove,Austin,TX",30.2188143,-97.8461906,True,Cat,14.0,14.0
"2017 Philomena,Austin,TX",30.299836,-97.70254919999999,True,Dog,8.0,50.0
"1000 E 41St,Austin,TX",30.2998354,-97.7199409,True,Dog,14.0,44.0
"6203 Saddler Lane,Austin,TX",30.2877398,-97.6373503,True,Cat,0.0,40.0
"9807 Hansford Drive,Austin,TX",30.3608041,-97.6801624,True,Dog,1.0,50.0
"4515 Rowood Rd,Austin,TX",30.300791,-97.70914080000001,True,Dog,7.0,48.0
"2637 Alcott Ln,Austin,TX",30.1737235,-97.83801659999999,True,Dog,6.0,29.0
"6316 Adair Dr,Austin,TX",30.3567678,-97.62121359999999,True,Dog,0.0,11.0
"1704 Nelms Drive,Austin,TX",30.1945143,-97.7645016,True,Cat,6.0,83.0
"1712 E Riverside Dr,Austin,TX",30.2442821,-97.7296313,True,Dog,4.0,89.0
"4609 Dudmar Dr,Austin,TX",30.2339524,-97.8078518,True,Dog,41.0,18.0
"2415 Drew Ln,Austin,TX",30.1697938,-97.8320415,True,Dog,6.0,37.0
"9106 Georgian Dr,Austin,TX",30.3590195,-97.69512449999999,True,Dog,3.0,94.0
"12316 Laguardia Ln,Austin,TX",30.1718317,-97.6289398,True,Cat,0.0,28.0
"2001 Alex Ave,Austin,TX",30.4360683,-97.6802167,True,Dog,0.0,32.0
"7875 Lakewood Dr,Austin,TX",30.3801584,-97.7934051,True,Dog,2.0,1.0
"8207 Canoga Ave,Austin,TX",30.2842871,-97.636466,True,Dog,0.0,38.0
"600 Barwood Park,Austin,TX",30.3493598,-97.6964283,True,Dog,6.0,92.0
"9309 Carson Creek,Austin,TX",30.2245256,-97.67104570000001,True,Dog,0.0,20.0
"2900 E Cesar Chavez St,Austin,TX",30.2528441,-97.7115578,True,Dog,2.0,63.0
"5100 Hedgewood Dr,Austin,TX",30.212043,-97.7747083,True,Cat,13.0,55.0
"1124 Rutland Dr,Austin,TX",30.3693989,-97.7033852,True,Dog,5.0,79.0
"5600 Samuel Huston Avenue,Austin,TX",30.2799106,-97.67455919999999,True,Cat,0.0,62.0
"5801 Signal Point Blvd,Austin,TX",30.2892901,-97.64456609999999,True,Dog,0.0,46.0
"11401 Old Lockhart,Austin,TX",30.1120195,-97.74922099999999,True,Dog,0.0,5.0
"8115 Cheno Cortina,Austin,TX",30.219034,-97.8741203,True,Dog,5.0,16.0
"821 Gunter,Austin,TX",30.2598698,-97.7010177,True,Cat,2.0,77.0
"149 Casa Verde,Travis,TX",30.3798638,-97.9740868,True,Dog,1.0,3.0
"5003 Emerald Forest Circle,Austin,TX",30.2171913,-97.78315459999999,True,Dog,47.0,63.0
"1308 Thornberry Rd,Austin,TX",30.2244234,-97.664987,True,Dog,0.0,16.0
"11602 Swearingen,Austin,TX",30.3908118,-97.69638599999999,True,Dog,15.0,40.0
"135 Casa Blanca,Austin,TX",30.3823844,-97.9672283,True,Dog,2.0,3.0
"8225 N Fm 620,Austin,TX",30.4195474,-97.8431189,True,Cat,2.0,1.0
"Elizabeth Street,Austin,TX",30.2499231,-97.75362589999999,True,Cat,18.0,38.0
"11250 Taylor Draper Lane,Austin,TX",30.4101686,-97.7513783,True,Other,19.0,26.0
"917 Grey Castle,Travis,TX",30.423679,-97.64211859999999,True,Dog,0.0,16.0
"7216 Northeast Drive,Austin,TX",30.3205203,-97.6804635,True,Dog,5.0,49.0
"6200 Shadow Valley Drive,Austin,TX",30.3497252,-97.7586584,True,Cat,17.0,21.0
"5704 Parkwood Drive,Austin,TX",30.2426315,-97.8521537,True,Other,5.0,12.0
"104 Florence Drive,Austin,TX",30.3541838,-97.6969677,True,Dog,3.0,93.0
"5400 Freidrick Lane,Austin,TX",30.2000489,-97.75682719999999,True,Dog,9.0,78.0
"14605 Joy Lee Lane,Austin,TX",30.3691821,-97.5173231,True,Cat,0.0,8.0
"2107 Sydnee Dr,Travis,TX",30.57164479999999,-97.8841743,True,Dog,1.0,1.0
"1644 Easth Thrid Street,Travis,TX",30.2599014,-97.72622369999999,True,Dog,2.0,103.0
"8903 Little Walnut Pkwy,Austin,TX",30.3591085,-97.70204369999999,True,Dog,4.0,102.0
"8600 Research,Austin,TX",30.3614791,-97.71798899999999,True,Cat,6.0,62.0
"1144 Mason Avenue,Austin,TX",30.2757686,-97.6844563,True,Dog,0.0,81.0
"8500 Valleyfield,Austin,TX",30.2990894,-97.62385359999999,True,Cat,0.0,21.0
"Brodie,Austin,TX",30.1921826,-97.84546490000001,True,Cat,6.0,20.0
"515 E Slaugher Lane,Austin,TX",30.1626911,-97.7798936,True,Dog,3.0,29.0
"814 Airport,Austin,TX",30.2566833,-97.69358319999999,True,Dog,2.0,47.0
"Carver,Austin,TX",30.2700376,-97.7240061,True,Dog,4.0,84.0
"Tiffany And Latta Drive,Austin,TX",30.2119458,-97.8525619,True,Cat,12.0,16.0
"6105 Saddler Ln,Austin,TX",30.2902452,-97.6400688,True,Cat,0.0,49.0
"2412 E 9Th Street,Austin,TX",30.2649598,-97.71503729999999,True,Bird,1.0,79.0
"1908 Lightsey Rd,Austin,TX",30.2410098,-97.7795823,True,Dog,51.0,49.0
"11502 Swearingen,Austin,TX",30.389539,-97.69731,True,Dog,14.0,40.0
"7111 Crystalbrook Dr,Austin,TX",30.3086135,-97.6521574,True,Dog,0.0,55.0
"2212 Lakehurst Rd,Travis,TX",30.3699231,-98.0251138,True,Dog,0.0,1.0
"7604 Bellflower Cv,Austin,TX",30.4190681,-97.7770444,True,Cat,7.0,11.0
"5400 W Parmer Ln,Austin,TX",30.4365485,-97.7334523,True,Cat,9.0,15.0
"1301 Quailfield,Austin,TX",30.3665174,-97.7071244,True,Dog,5.0,80.0
"3605 Steck,Austin,TX",30.3694615,-97.74559169999999,True,Cat,15.0,29.0
"Ektom Dr  and  West Gate Blvd,Austin,TX",30.2239405,-97.8049712,True,Cat,42.0,26.0
"11934 Rosethorn Dr,Austin,TX",30.4004104,-97.70035949999999,True,Dog,17.0,40.0
"6501 Highpoint Cove,Austin,TX",30.3065462,-97.6663616,True,Dog,1.0,60.0
"4700 E Riverside Dr,Austin,TX",30.233125,-97.718251,True,Cat,3.0,108.0
"6301 A Latigo Pass,Austin,TX",30.2306774,-97.8659855,True,Cat,5.0,22.0
"4508 Merle,Austin,TX",30.2271145,-97.7890166,True,Dog,48.0,54.0
"2623  Gwendolyn Ln,Austin,TX",30.17455259999999,-97.8364209,True,Cat,6.0,32.0
"14703 Fitzgibbon Dr,Travis,TX",30.2335937,-97.5870444,True,Dog,0.0,18.0
"5814 Encinal Cove,Austin,TX",30.1910648,-97.750637,True,Dog,2.0,104.0
"2205 Dovehill,Austin,TX",30.1923485,-97.75680059999999,True,Dog,3.0,105.0
"4904 Westgate Blvd,Austin,TX",30.2271512,-97.8030665,True,Dog,41.0,26.0
"3400 Shoreline,Austin,TX",30.4560216,-97.6848593,True,Dog,0.0,19.0
"1005 Black Locust,Pflugerville,TX",30.4567904,-97.6240727,True,Cat,6.0,2.0
"1139 Stephanie Lee,Austin,TX",30.3685349,-97.67225239999999,True,Dog,1.0,32.0
"7000 Comanche Trail,Austin,TX",30.41454779999999,-97.8857503,True,Dog,0.0,1.0
"13730 N Fm 620,Austin,TX",30.4763314,-97.7747139,True,Dog,1.0,8.0
"10505 S Ih 35,Austin,TX",30.1470725,-97.7925784,True,Dog,3.0,24.0
"1113 East 3Rd,Austin,TX",30.2615805,-97.7322444,True,Dog,4.0,98.0
"2811 La Frontera,Austin,TX",30.4776787,-97.68380309999999,True,Dog,8.0,9.0
"311 W William Cannon,Austin,TX",30.1945901,-97.78411419999999,True,Dog,3.0,69.0
"12621 Hymeadow Rd,Austin,TX",30.4578156,-97.79048499999999,True,Other,11.0,34.0
"2707 S Ih 35,Austin,TX",30.2292009,-97.7428463,True,Dog,11.0,73.0
"2101 Manor Rd,Austin,TX",30.283955,-97.719837,True,Dog,6.0,45.0
"6716 Starcrest Ln.,Travis,TX",30.3088717,-97.63921889999999,True,Dog,0.0,43.0
"5100 Us 290 #302,Austin,TX",30.237977,-97.8260755,True,Dog,9.0,12.0
"301 Laurelwood,Travis,TX",30.279942,-97.8032696,True,Dog,8.0,3.0
"8821 Francia Trl,Austin,TX",30.1727392,-97.7931268,True,Dog,3.0,31.0
"3706 Steck Ave,Austin,TX",30.370796,-97.746409,True,Dog,15.0,25.0
"Pleasant Valley And Willowhill Dr,Austin,TX",30.2327904,-97.7243182,True,Cat,2.0,103.0
"18011 Morrow St,Travis,TX",30.320721,-97.4488628,True,Dog,0.0,2.0
"2801 W Wells Branch,Austin,TX",30.4408406,-97.69053079999999,True,Dog,0.0,22.0
"1722 Woodward,Austin,TX",30.2204085,-97.7435182,True,Dog,5.0,57.0
"8412 Garcreek C,Austin,TX",30.29497589999999,-97.62827519999999,True,Dog,0.0,30.0
"9307 N Lamar,Austin,TX",30.3619511,-97.69699209999999,True,Dog,3.0,88.0
"1308 Canterberry,Austin,TX",30.2578851,-97.7315931,True,Dog,3.0,92.0
"12621 Hymeadow Drive,Austin,TX",30.4578156,-97.79048499999999,True,Dog,11.0,34.0
"E Rundberg & North Dr,Austin,TX",30.3562447,-97.6848349,True,Dog,3.0,67.0
"1511 Cripple Creek,Austin,TX",30.3780027,-97.7048217,True,Dog,2.0,59.0
"15217 Bull Brier Rd,Travis,TX",30.2594556,-97.5743676,True,Dog,0.0,18.0
"2020 S Congress,Austin,TX",30.24333349999999,-97.7522585,True,Dog,17.0,51.0
"1156 W Cesar Chavez,Austin,TX",30.2698458,-97.7593014,True,Dog,14.0,48.0
"5219 Tahoe Trl,Austin,TX",30.2242646,-97.8043103,True,Dog,41.0,26.0
"4405 E Riverside,Austin,TX",30.2328841,-97.7235621,True,Dog,2.0,102.0
"12900 N Ih 35,Austin,TX",30.4134237,-97.676296,True,Dog,18.0,27.0
"7400 Bluff Springs,Austin,TX",30.1791022,-97.7699044,True,Dog,1.0,54.0
"7304 South Glenn St,Austin,TX",30.1980201,-97.69765919999999,True,Cat,0.0,9.0
"6103 Manor #133,Austin,TX",30.306949,-97.6780979,True,Dog,2.0,68.0
"E 4Th St & Rio Grande,Austin,TX",33.748111,-117.8457585,True,Dog,10.0,1.0
"12509 N Lamar,Austin,TX",30.4093613,-97.6771291,True,Dog,18.0,24.0
"10700 Legends Ln,Austin,TX",30.1410621,-97.7883476,True,Dog,1.0,16.0
"1810 Springdale Rd,Austin,TX",30.285178,-97.683393,True,Dog,0.0,66.0
"Lamplight Village Ave & Rodeo Dr.,Austin,TX",30.4215028,-97.6933947,True,Dog,19.0,32.0
"1916 Tillotson Ave,Austin,TX",30.2666322,-97.7189803,True,Dog,3.0,85.0
"1128 Gardner,Austin,TX",30.26187329999999,-97.6797735,True,Dog,1.0,52.0
"7606 Leatherman Lane,Travis,TX",30.430855,-97.892933,True,Dog,0.0,1.0
"1002 Eason St,Austin,TX",30.2788831,-97.7594964,True,Cat,14.0,44.0
"22300 Nameless Rd.,Travis,TX",30.5822755,-97.9291149,True,Dog,0.0,1.0
"200 Blk E 6Th St,Austin,TX",30.2675815,-97.74111800000001,True,Dog,9.0,75.0
"13911 Long Hollow Loop,Travis,TX",30.583118,-97.981923,True,Dog,0.0,1.0
"300 Lavaca,Austin,TX",30.2657847,-97.7463031,True,Dog,9.0,81.0
"11901 Garden Grove,Del Valle,TX",30.2237395,-97.62909309999999,True,Cat,0.0,8.0
"11806 Tanglebriar Trl,Austin,TX",30.457735,-97.821209,True,Dog,8.0,13.0
"1520 Rutherford Ln,Austin,TX",30.3376764,-97.6810531,True,Dog,5.0,30.0
"2901 Capital Of Texas,Austin,TX",30.3274751,-97.8110542,True,Dog,1.0,2.0
"12901 N Ih-35,Austin,TX",30.8255445,-97.60540329999999,True,Dog,0.0,1.0
"6503 Shadow Valley Dr,Austin,TX",30.3519045,-97.7616456,True,Cat,17.0,22.0
"1620 E 10Th,Austin,TX",30.2663156,-97.7233207,True,Dog,3.0,96.0
"21413 Webber Oaks Cv,Travis,TX",30.24339,-97.477774,True,Bird,0.0,1.0
"1717 W Cesar Chavez,Austin,TX",30.2717787,-97.76734619999999,True,Dog,15.0,32.0
"A and C Seizure,Austin,TX",30.40882879999999,-97.7033359,True,Dog,17.0,46.0
"1111 Kingsbury,Austin,TX",30.2812305,-97.7527343,True,Dog,14.0,41.0
"1100 East Oltorf St,Austin,TX",30.236505,-97.745043,True,Dog,12.0,65.0
"N Lamar Blvd & Grady,Austin,TX",30.3456433,-97.7141118,True,Dog,5.0,67.0
"7240 Northeast Dr,Austin,TX",30.3214981,-97.68030259999999,True,Dog,6.0,48.0
"1614 Kemah Dr,Austin,TX",30.1675122,-97.8242149,True,Dog,6.0,38.0
"7240 Northeast,Austin,TX",30.3214981,-97.68030259999999,True,Cat,6.0,48.0
"7011 W. Parmer Ln,Austin,TX",30.4506315,-97.7497696,True,Dog,3.0,13.0
"9700 Research Blvd,Austin,TX",30.38974289999999,-97.7460266,True,Dog,11.0,16.0
"304 E 7Th St,Austin,TX",30.2684973,-97.7394765,True,Dog,9.0,75.0
"14300 Fm969,Travis,TX",30.2479577,-97.5835934,True,Dog,0.0,30.0
"601 E 6Th St,Austin,TX",30.26625139999999,-97.7369429,True,Dog,6.0,79.0
"8701 Piney Point Dr,Austin,TX",30.448384,-97.77504300000001,True,Dog,7.0,29.0
"200 Corral Ln,Austin,TX",30.1867328,-97.7789603,True,Dog,1.0,68.0
"1900 S 1St St,Austin,TX",30.2464928,-97.7567904,True,Dog,17.0,50.0
"5609 Honey Bee Bnd,Austin,TX",30.16929,-97.7489751,True,Dog,1.0,51.0
"11016 Hard Rock Rd,Austin,TX",30.4532698,-97.8137952,True,Dog,10.0,21.0
"7010 W Sh 71,Austin,TX",30.2358041,-97.87450679999999,True,Dog,5.0,26.0
"2900 Century Park Blvd #902,Austin,TX",30.4350529,-97.6946846,True,Dog,1.0,23.0
"14008 Briarcreek Loop,Travis,TX",30.3119836,-97.53262439999999,True,Dog,0.0,7.0
"11420 Runnel Ridge Rd,Travis,TX",30.3523424,-97.5478088,True,Dog,1.0,14.0
"12510 Timber Arch,Manor,TX",30.3697564,-97.5194102,True,Cat,0.0,9.0
"15104 Bowling Ln,Travis,TX",30.36678629999999,-97.9449456,True,Dog,4.0,4.0
"7610 Thomas Spring Rd.,Travis,TX",30.249323,-97.9218393,True,Dog,5.0,4.0
"6404 Bradsher Drive,Austin,TX",30.1987751,-97.7831516,True,Dog,10.0,66.0
"2302 E. William Cannon,Austin,TX",30.1877647,-97.7602165,True,Cat,2.0,95.0
"10101 S 1St St #8,Austin,TX",30.1560138,-97.7997493,True,Dog,4.0,22.0
"2011 Maxwell Ln,Austin,TX",30.2217128,-97.6982311,True,Dog,0.0,64.0
"Old Lockhart,Travis,TX",30.1152719,-97.7468661,True,Bird,0.0,8.0
"Old Lockhart Rd,Travis,TX",30.1152719,-97.7468661,True,Bird,0.0,8.0
"305 E Yager Ln,Austin,TX",30.39466209999999,-97.6679024,True,Dog,5.0,21.0
"11615 Lindeman Loop,Travis,TX",30.527102,-97.965566,True,Dog,0.0,4.0
"500 E Cesar Chavez,Austin,TX",30.2636408,-97.73948329999999,True,Other,6.0,80.0
"4301 Greystone Dr,Austin,TX",30.36643609999999,-97.76757669999999,True,Other,10.0,7.0
"10001 S 1St,Austin,TX",30.1605203,-97.79704629999999,True,Dog,3.0,30.0
"4892 W Us 290,Sunset Valley,TX",30.2342615,-97.8132373,True,Dog,40.0,15.0
"3215 Northeast,Austin,TX",30.309174,-97.671372,True,Dog,2.0,59.0
"1101 Wheatley Ave,Austin,TX",30.3334079,-97.6938273,True,Other,8.0,68.0
"1St St N And Main St,Pflugerville,TX",30.4407776,-97.6203985,True,Dog,4.0,3.0
"8612 Fathom Cir # 703,Austin,TX",30.4381495,-97.77965859999999,True,Dog,7.0,31.0
"4932 Bee Creek Road,Travis,TX",30.3376706,-98.0274301,True,Other,0.0,1.0
"5207 Brodie Ln,Austin,TX",30.2303198,-97.81678090000001,True,Dog,48.0,16.0
"148000 Fagerquist Rd,Del Valle,TX",30.1380067,-97.59695239999999,True,Dog,0.0,7.0
"221 E 9Th St,Austin,TX",30.2700994,-97.7396308,True,Dog,10.0,73.0
"7301 N Fm 620,Austin,TX",30.4046681,-97.85153989999999,True,Dog,3.0,1.0
"11501 Staked Plains Drive,Austin,TX",30.4977332,-97.7942181,True,Other,6.0,3.0
"10301 Fm 2222,Austin,TX",30.41768799999999,-97.6991515,True,Dog,17.0,33.0
"4800 Sh 130,Travis,TX",30.165823,-97.6501941,True,Dog,0.0,14.0
"3614 Bill Price,Travis,TX",30.19907299999999,-97.646219,True,Dog,0.0,9.0
"4300 Manchaca,Austin,TX",30.2310014,-97.7880533,True,Dog,49.0,50.0
"1200 Village West Dr,Travis,TX",30.3379164,-97.8698364,True,Dog,1.0,6.0
"1156 Cesar Chavez,Austin,TX",30.2698458,-97.7593014,True,Dog,14.0,48.0
"1300 E St Johns,Austin,TX",30.32724839999999,-97.6931539,True,Dog,6.0,54.0
"12166 Metric Blvd,Austin,TX",30.4068615,-97.69958199999999,True,Cat,17.0,44.0
"6200 E. Ben White Blvd,Austin,TX",30.2129419,-97.71313119999999,True,Dog,2.0,26.0
